image_name,uncertainty,01_TUMOR,02_STROMA,03_COMPLEX,04_LYMPHO,05_DEBRIS,06_MUCOSA,07_ADIPOSE,08_EMPTY,patch_x,patch_y
SS7534_1_6_1062348.svs_num_0,0.3996854513883591,0.007343412667978555,0.01716439435258508,0.0034638351120520384,0.0017319381102424813,0.05572713203728199,0.0018646881013410165,0.9106714725494385,0.0020330616185674443,118384,28372
SS7534_1_6_1062348.svs_num_1,0.7996465802192688,0.012768207723274827,0.062381227314472196,0.005032886215485632,0.0021236747794318943,0.09524739310145378,0.007164909713901579,0.7909036159515381,0.02437806809321046,118384,31700
SS7534_1_6_1062348.svs_num_2,0.5292572647333145,0.016351004876196385,0.0312005078420043,0.00409985778387636,0.002430679710232653,0.05057591907680035,0.008501136431004853,0.8829513132572174,0.003889535693451762,118640,24532
SS7534_1_6_1062348.svs_num_3,1.087054193019867,0.03462816160172224,0.13955163955688477,0.016959851421415807,0.0029845820274204014,0.11674563586711884,0.010873306589201093,0.6684177458286286,0.009839051403105259,118640,25556
SS7534_1_6_1062348.svs_num_4,0.4898401230573654,0.010505552869290113,0.017599326092749834,0.00394911952316761,0.000894497660920024,0.0662509087473154,0.003978504322003573,0.888677453994751,0.008144690725021064,118640,25812
SS7534_1_6_1062348.svs_num_5,0.6372835159301757,0.017398871155455707,0.03287782557308674,0.004643099498935044,0.0013957979186670854,0.09079703763127327,0.004491913947276771,0.8405231475830078,0.007872274605324492,118640,28372
SS7534_1_6_1062348.svs_num_6,0.7347090184688568,0.01591601283289492,0.05361377038061619,0.008644607942551374,0.003907161236566026,0.10540217459201813,0.00467054971086327,0.8043149530887603,0.003530735068488866,118640,28628
SS7534_1_6_1062348.svs_num_7,0.646346315741539,0.010798339964821935,0.039785582572221756,0.0046719718025997285,0.001579817848323728,0.10941365137696266,0.0031964804307790472,0.8258769810199738,0.004677216065465473,118640,28884
SS7534_1_6_1062348.svs_num_8,0.44483124017715453,0.007507670251652598,0.020431347750127317,0.004322123248130083,0.002071028112550266,0.059731482341885564,0.001943667077284772,0.9001148879528046,0.0038777942070737483,118640,29652
SS7534_1_6_1062348.svs_num_9,1.037193191051483,0.029772274568676947,0.0996873527765274,0.00945323179475963,0.002268463507061824,0.17834968864917755,0.00930274766869843,0.6654067099094391,0.005759512982331216,118896,24532
SS7534_1_6_1062348.svs_num_10,0.835932070016861,0.04024979937821627,0.06146194376051426,0.01664912262931466,0.007047885085921734,0.047314824908971785,0.0244990861043334,0.7982117354869842,0.004565649619325996,118896,24788
SS7534_1_6_1062348.svs_num_11,1.7235486507415771,0.3139598846435547,0.2742701590061188,0.11577840819954872,0.026626609079539777,0.05017909035086632,0.1239538811147213,0.08645904660224915,0.008772921236231922,118896,25556
SS7534_1_6_1062348.svs_num_12,0.3894127577543259,0.006692395824939012,0.015237176045775413,0.0029572403465863316,0.0018845643906388431,0.05122428722679615,0.0012554649583762512,0.9156387925148011,0.005110070365481079,118896,25812
SS7534_1_6_1062348.svs_num_13,0.8128259062767029,0.019577722158282997,0.06216491349041462,0.008974219090305269,0.0017092513415263965,0.13520595282316208,0.003586767101660371,0.7648174405097962,0.003963733615819365,118896,26836
SS7534_1_6_1062348.svs_num_14,0.43521901667118074,0.007955250691156834,0.01632919004186988,0.0018504456675145775,0.0012871803843154338,0.0645899459719658,0.0016315405460773035,0.8997770071029663,0.006579414027510211,118896,27092
SS7534_1_6_1062348.svs_num_15,0.6666272640228271,0.012639061082154512,0.0400982741266489,0.005091282213106752,0.002762962532870006,0.11664014682173729,0.0024685568059794605,0.8178187251091004,0.0024809833383187653,118896,28116
SS7534_1_6_1062348.svs_num_16,0.5753187954425811,0.012997491238638758,0.025712022744119167,0.005332727427594363,0.0017627472494496032,0.09174182265996933,0.002503612976579461,0.8555119633674622,0.0044376626901794225,118896,28372
SS7534_1_6_1062348.svs_num_17,0.6513136893510818,0.013376174168661237,0.03344837035983801,0.00691043419064954,0.003496451411047019,0.10511784330010414,0.0029634971811901777,0.8301632225513458,0.004523965594125911,118896,28628
SS7534_1_6_1062348.svs_num_18,0.8336881697177887,0.012742064101621509,0.07017378360033036,0.007969115581363439,0.0027016760024707763,0.12029312029480935,0.005577190429903567,0.7680186927318573,0.012524407170712949,118896,28884
SS7534_1_6_1062348.svs_num_19,1.2857750415802003,0.03591657634824515,0.18889866918325424,0.01796352043747902,0.0031734740070533006,0.20883094370365143,0.010204307688400149,0.523023647069931,0.011988873034715653,118896,29140
SS7534_1_6_1062348.svs_num_20,0.6307112991809845,0.009545862860977649,0.04107488691806793,0.005643867864273488,0.001254609669558704,0.08370329886674881,0.004759542399551719,0.8442065238952636,0.009811429260298609,118896,29396
SS7534_1_6_1062348.svs_num_21,1.254608952999115,0.021145598124712707,0.15986066907644272,0.009297723090276122,0.0015690055035520345,0.2008795216679573,0.03276737611740828,0.5568514227867126,0.01762868883088231,118896,29652
SS7534_1_6_1062348.svs_num_22,0.4611465632915497,0.007374861894641071,0.01830521086230874,0.0032535463804379107,0.0012415454490110277,0.07168837152421474,0.00316471834667027,0.8912477970123291,0.0037240375939290972,118896,29908
SS7534_1_6_1062348.svs_num_23,0.6400786399841308,0.014220220502465963,0.028411661088466645,0.005682836985215545,0.001932241457689088,0.11221505105495452,0.004382509202696383,0.8296327590942383,0.003522723400965333,118896,30420
SS7534_1_6_1062348.svs_num_24,1.0461279034614563,0.021630117762833835,0.10789700150489807,0.007575494423508644,0.001449325009889435,0.15917382538318633,0.014947990700602532,0.6729736864566803,0.014352575968950987,118896,30932
SS7534_1_6_1062348.svs_num_25,1.5949818968772889,0.05899293310940266,0.3178175359964371,0.014162310492247343,0.008613509638234974,0.11469469293951988,0.18437225818634034,0.2900027558207512,0.011344029102474451,118896,31188
SS7534_1_6_1062348.svs_num_26,1.0303320646286012,0.02207031613215804,0.098161880671978,0.005134285753592848,0.001050477490935009,0.19894010871648787,0.011277674930170178,0.6551696181297302,0.00819564051926136,118896,31444
SS7534_1_6_1062348.svs_num_27,0.3631057471036911,0.005932194291381166,0.012040455685928464,0.0024593585629190786,0.0009289889381761896,0.05013081133365631,0.0006195709604071454,0.9207974553108216,0.007091151841450483,119152,23764
SS7534_1_6_1062348.svs_num_28,1.4000113606452942,0.052340677194297316,0.3618281692266464,0.01887020794674754,0.002060893486486748,0.30992031991481783,0.017920324113219976,0.2332691431045532,0.0037902595358900726,119152,24532
SS7534_1_6_1062348.svs_num_29,0.27105700969696045,0.005945493199396879,0.008279448794201016,0.001300604993593879,0.0021392479564383395,0.03308874387294054,0.0006364444903738331,0.9461324870586395,0.0024775611571385527,119152,24788
SS7534_1_6_1062348.svs_num_30,0.9241087973117829,0.028537999652326108,0.06566017381846904,0.009691037749871612,0.003782074947957881,0.1570270523428917,0.00823559904238209,0.7233351171016693,0.003730917914072052,119152,25044
SS7534_1_6_1062348.svs_num_31,0.6153647661209106,0.015624046744778752,0.03957761749625206,0.0057561750698369,0.0010652471319190226,0.08888773247599602,0.0024248255125712604,0.8433324635028839,0.003331961977528408,119152,25300
SS7534_1_6_1062348.svs_num_32,0.9836142778396606,0.03218590896576643,0.10644471943378449,0.010224335780367255,0.0027821479336125774,0.13748340159654618,0.006513158837333321,0.700028944015503,0.004337357205804438,119152,25812
SS7534_1_6_1062348.svs_num_33,0.452643358707428,0.007505641493480653,0.019742584601044656,0.002814115781802684,0.0007981524442584487,0.06401251032948493,0.002039642893942073,0.8962315797805787,0.006855802843347192,119152,26324
SS7534_1_6_1062348.svs_num_34,0.26604175567626953,0.004036009515402839,0.006800831132568419,0.0015194001258350908,0.0031292601242512317,0.03597730696201325,0.0008352698278031312,0.9459194064140319,0.0017825337577960453,119152,26836
SS7534_1_6_1062348.svs_num_35,1.2425859212875365,0.05101417638361454,0.13779393434524537,0.015376783907413483,0.004110150667838752,0.0972123123705387,0.06058405749499798,0.6237576901912689,0.010150896338745951,119152,27092
SS7534_1_6_1062348.svs_num_36,0.588914754986763,0.011770119029097258,0.031055366992950438,0.005870996532030404,0.002951985568506643,0.08696966543793679,0.0028152195300208405,0.8534204959869385,0.005146186554338783,119152,27348
SS7534_1_6_1062348.svs_num_37,0.8671322345733643,0.019992186687886715,0.07010848522186279,0.012147748377174139,0.0025349031551741064,0.1429033175110817,0.003307725861668587,0.7444903373718261,0.004515245172660798,119152,27604
SS7534_1_6_1062348.svs_num_38,0.9382497191429138,0.020999594964087008,0.09776845499873162,0.012592646852135658,0.004747461387887597,0.12072622254490853,0.007677696598693729,0.7294526875019074,0.006035221950151026,119152,27860
SS7534_1_6_1062348.svs_num_39,1.145255482196808,0.03119244109839201,0.13229849338531494,0.008625690639019013,0.001336716188234277,0.17886567264795303,0.016965922759845854,0.6188416182994843,0.011873408034443856,119152,28116
SS7534_1_6_1062348.svs_num_40,1.2018749475479127,0.033829573541879654,0.21567636281251906,0.019040324445813894,0.006859949184581637,0.10757378563284874,0.015925797587260603,0.5932997167110443,0.00779448626562953,119152,28372
SS7534_1_6_1062348.svs_num_41,1.5213619112968444,0.029479991272091867,0.3346007585525513,0.009641440166160465,0.003836073610000312,0.2512965723872185,0.2116057187318802,0.15284852236509322,0.006690937606617808,119152,28884
SS7534_1_6_1062348.svs_num_42,1.49061918258667,0.02991608325392008,0.2414022147655487,0.007592174783349037,0.002465173922246322,0.23417445719242097,0.10672535821795463,0.3658208578824997,0.011903678299859166,119152,29140
SS7534_1_6_1062348.svs_num_43,1.2804601788520813,0.03389293402433395,0.20212739259004592,0.010125949047505856,0.0030089555686572565,0.1763497695326805,0.01944542909041047,0.5380878984928131,0.016961665940470994,119152,29396
SS7534_1_6_1062348.svs_num_44,0.9379866659641266,0.019246057234704496,0.06236964948475361,0.008816834283061325,0.0016021974923205562,0.22191777378320693,0.005031939200125635,0.6770330369472504,0.0039825039566494524,119152,29652
SS7534_1_6_1062348.svs_num_45,0.8158220589160919,0.016437117615714668,0.05249609053134918,0.008420181693509221,0.001862937423720723,0.1566142812371254,0.004381542420014739,0.7556180238723755,0.004169834713684395,119152,29908
SS7534_1_6_1062348.svs_num_46,1.1778313279151917,0.035801094956696033,0.1231631837785244,0.009882212826050818,0.0016276550915790722,0.2949647784233093,0.007320606242865324,0.5236845940351487,0.003555874479934573,119152,30164
SS7534_1_6_1062348.svs_num_47,1.241978657245636,0.02675934201106429,0.17744014859199525,0.013641604967415333,0.00296982818399556,0.19083600640296935,0.018810231238603592,0.5578524172306061,0.011690450250171125,119152,30420
SS7534_1_6_1062348.svs_num_48,1.3393920183181762,0.02705488186329603,0.28959978818893434,0.006748702609911561,0.0009584387171344133,0.4264103978872299,0.043327512219548225,0.20103812217712402,0.004862150346161798,119152,30676
SS7534_1_6_1062348.svs_num_49,1.47943195104599,0.055988586694002154,0.3052667826414108,0.01567103904671967,0.0032218909967923538,0.19989699125289917,0.04753355979919434,0.3617412060499191,0.010679940646514296,119152,30932
SS7534_1_6_1062348.svs_num_50,1.5327792167663574,0.06736247017979621,0.3340476542711258,0.03226251294836402,0.036114856321364644,0.01166892470791936,0.19823206812143326,0.3126074656844139,0.007704048120649532,119408,23764
SS7534_1_6_1062348.svs_num_51,0.9937565088272095,0.008364715985953808,0.127457657456398,0.034416143968701365,0.05318676643073559,0.01069406964816153,0.024268301390111446,0.7273371279239654,0.014275237824767828,119408,24020
SS7534_1_6_1062348.svs_num_52,0.4079077333211899,0.007042471703607589,0.015333442389965058,0.0026903089368715883,0.0017124732552474598,0.05952674448490143,0.001990773098077625,0.9080891609191895,0.0036145749210845677,119408,24276
SS7534_1_6_1062348.svs_num_53,0.9973937928676605,0.022732752561569213,0.11060145646333694,0.021640778705477714,0.01595294401049614,0.07870307862758637,0.010901983128860593,0.7295091867446899,0.009957863437011837,119408,24532
SS7534_1_6_1062348.svs_num_54,0.2728751331567764,0.0051045664004050195,0.007039845595136285,0.0011501227651024236,0.000947128220286686,0.030876027047634126,0.0014440828635997605,0.9466279089450836,0.006810255709569901,119408,24788
SS7534_1_6_1062348.svs_num_55,0.4360872358083725,0.0068948016269132495,0.01772449230775237,0.0027311434387229383,0.0020243508595740424,0.06287861801683903,0.0024165012349840254,0.9009315490722656,0.004398557881359011,119408,25300
SS7534_1_6_1062348.svs_num_56,0.5521644294261933,0.010045045102015138,0.03879863768815994,0.0068975896807387475,0.0027394320582970976,0.06473693363368511,0.0029018086963333188,0.8704868435859681,0.0033937137864995747,119408,25812
SS7534_1_6_1062348.svs_num_57,0.4321448028087616,0.004527498141396791,0.017562620621174575,0.0043371389620006084,0.0015058428441989235,0.04893685095012188,0.0024392113438807426,0.9071964800357819,0.013494324125349521,119408,26068
SS7534_1_6_1062348.svs_num_58,1.1484436869621277,0.05143422111868858,0.14785173535346985,0.026094298344105482,0.006412103015463799,0.11956005841493607,0.005450230301357805,0.6382663965225219,0.004930908256210387,119408,26324
SS7534_1_6_1062348.svs_num_59,0.4005582958459854,0.00708471720572561,0.015954872593283653,0.0024837103963363917,0.002128380231306437,0.05868924483656883,0.001063509934465401,0.9090746581554413,0.0035208862042054533,119408,26580
SS7534_1_6_1062348.svs_num_60,0.8576247572898865,0.02215863121673465,0.07888243496417999,0.00940466751344502,0.003215547394938767,0.11614093109965325,0.0037148214178159833,0.7589612424373626,0.007521762326359749,119408,26836
SS7534_1_6_1062348.svs_num_61,0.4918158859014511,0.009730499086435885,0.02177984220907092,0.003920479165390134,0.0010758070853626122,0.07541744783520699,0.0015438693051692098,0.8815965771675109,0.004935440904228016,119408,27092
SS7534_1_6_1062348.svs_num_62,0.5588177919387818,0.011176143866032362,0.03340832684189081,0.005006914085242897,0.0023678069941524883,0.08276341147720814,0.001551945850951597,0.8613729655742646,0.0023524207674199714,119408,27348
SS7534_1_6_1062348.svs_num_63,0.6445754945278168,0.011919317860156297,0.037465635873377326,0.00548103116452694,0.0017337789802695624,0.10632253363728524,0.0015856614627409726,0.8296750068664551,0.005817105760797858,119408,27604
SS7534_1_6_1062348.svs_num_64,0.8867052614688873,0.016495043691247702,0.08478652089834213,0.011139485193416477,0.0037766627938253805,0.1394825153052807,0.004813229199498892,0.7364484965801239,0.00305805301759392,119408,27860
SS7534_1_6_1062348.svs_num_65,1.327681589126587,0.050723002105951306,0.0722536500543356,0.018398478906601668,0.006741621065884829,0.04550436772406101,0.22521614134311677,0.5585120558738709,0.02265067594125867,119408,28116
SS7534_1_6_1062348.svs_num_66,0.6871918022632599,0.011150440340861678,0.03780163824558258,0.0053349467227235435,0.0024341793832718395,0.11765184924006462,0.005332461732905358,0.8141297340393067,0.006164769281167537,119408,28884
SS7534_1_6_1062348.svs_num_67,1.49554443359375,0.06395052336156368,0.2852762460708618,0.05158526971936226,0.01704566744156182,0.08860394582152367,0.04222140833735466,0.44315053820610045,0.00816641643177718,119408,29140
SS7534_1_6_1062348.svs_num_68,0.958705472946167,0.018462626822292806,0.07755480334162712,0.016439533419907094,0.007123546954244375,0.09527409225702285,0.013013425562530757,0.7479643881320953,0.02416755147278309,119408,29396
SS7534_1_6_1062348.svs_num_69,0.7129525005817413,0.014521892741322517,0.05864589288830757,0.007892588200047613,0.003123983967816457,0.08689213916659355,0.004550404835026711,0.8176454246044159,0.006727646524086595,119408,29908
SS7534_1_6_1062348.svs_num_70,1.1178930401802063,0.003393199958372861,0.033396754041314126,0.0486198618542403,0.33717780709266665,0.0030985228018835186,0.02872724486514926,0.5379890024662017,0.00759759156499058,119664,23764
SS7534_1_6_1062348.svs_num_71,0.6996216833591461,0.003300907782977447,0.006348148593679071,0.013019723538309335,0.8187554001808166,0.00038545800489373503,0.04954518787562847,0.09110613092780113,0.01753913424909115,119664,24020
SS7534_1_6_1062348.svs_num_72,1.1124812006950378,0.012112519866786898,0.05068284142762423,0.016035819752141835,0.6584210813045501,0.0012700751482043414,0.1306856244802475,0.11683963015675544,0.013952396309468896,119664,24276
SS7534_1_6_1062348.svs_num_73,1.4752471446990967,0.06792615056037903,0.22546660006046296,0.02059246301651001,0.0035280184529256076,0.2270307019352913,0.035110858641564845,0.41054987013339994,0.00979535123333335,119664,24532
SS7534_1_6_1062348.svs_num_74,1.2487536430358888,0.05030856169760227,0.15704863220453263,0.02076743356883526,0.0059163053287193176,0.07631188407540321,0.06025055795907974,0.6195106744766236,0.009885937254875899,119664,24788
SS7534_1_6_1062348.svs_num_75,0.39494826793670657,0.007573579484596848,0.016071882843971253,0.0017210401652846485,0.0007961613620864228,0.05507446639239788,0.0020178411403321663,0.9124428689479828,0.0043021731311455366,119664,25044
SS7534_1_6_1062348.svs_num_76,1.4104768872261046,0.055892006307840345,0.1740546315908432,0.036773954331874845,0.02857084749266505,0.014167917426675558,0.1606437921524048,0.5206430166959762,0.009253810299560428,119664,25812
SS7534_1_6_1062348.svs_num_77,1.184599220752716,0.03657911419868469,0.19171372950077056,0.016313644452020527,0.003775006311479956,0.14787619411945344,0.01063768151216209,0.5881635308265686,0.004941070103086531,119664,26068
SS7534_1_6_1062348.svs_num_78,0.3623001158237457,0.005717363025178201,0.015099852997809648,0.0019679552409797908,0.0016607181816652883,0.04792792946100235,0.0012029868630634155,0.9219928979873657,0.004430303792469203,119664,26324
SS7534_1_6_1062348.svs_num_79,1.1253718972206115,0.039179769530892375,0.13225815147161485,0.02429949538782239,0.005939394060987979,0.15005687326192857,0.005046143033541739,0.6394717037677765,0.0037484295666217805,119664,26580
SS7534_1_6_1062348.svs_num_80,0.55468170940876,0.011746966699138283,0.02823534291237593,0.003617298579774797,0.00194471077847993,0.09176058918237687,0.001453305420000106,0.8585278332233429,0.0027140222606249153,119664,26836
SS7534_1_6_1062348.svs_num_81,0.8423560857772827,0.016175576951354742,0.0663755688816309,0.009508817736059428,0.004177178672398441,0.1429620862007141,0.003246773179853335,0.7530475199222565,0.004506462599965744,119664,27092
SS7534_1_6_1062348.svs_num_82,0.7453361511230469,0.015860751457512378,0.05079044811427593,0.008196505508385599,0.0029820584168192,0.11294096112251281,0.0027512347674928605,0.7993260979652405,0.007151965517550707,119664,27348
SS7534_1_6_1062348.svs_num_83,0.8313262403011322,0.019146250374615193,0.056459180638194086,0.00798666113987565,0.001530435579479672,0.15151316821575164,0.004722397297155112,0.7539145112037658,0.00472740072873421,119664,27604
SS7534_1_6_1062348.svs_num_84,1.306324589252472,0.038243329897522924,0.19173830300569533,0.015182987321168184,0.001951315306359902,0.19357224851846694,0.019680061656981707,0.525251829624176,0.014379890263080597,119664,27860
SS7534_1_6_1062348.svs_num_85,1.2873626232147217,0.05702205188572407,0.1867865726351738,0.03461810369044542,0.01041035052621737,0.1397289052605629,0.0067870223196223375,0.5605704933404922,0.004076531290775165,119664,28116
SS7534_1_6_1062348.svs_num_86,1.1705443382263183,0.04820119850337505,0.1425505645573139,0.019755811989307405,0.00359832514077425,0.14206988364458084,0.009383619832806289,0.6252752482891083,0.009165387693792581,119664,28372
SS7534_1_6_1062348.svs_num_87,0.5774046510457993,0.0008293900431453949,0.006641913225757889,0.0028663307428359987,0.8528000712394714,0.00028631476452574135,0.07811990771442652,0.03747028149664402,0.020985804358497263,119920,24020
SS7534_1_6_1062348.svs_num_88,1.2360482811927795,0.024280729610472916,0.09306547641754151,0.030619153939187526,0.05933453291654587,0.02667809948325157,0.11935568004846572,0.6421717584133149,0.00449456536443904,119920,24276
SS7534_1_6_1062348.svs_num_89,1.3913697600364685,0.04663637727499008,0.14906562864780426,0.038064589351415636,0.028969324380159377,0.029879105836153032,0.12683976367115973,0.5667773663997651,0.013767797080799938,119920,24532
SS7534_1_6_1062348.svs_num_90,0.5669786036014557,0.014880244247615337,0.029955561831593515,0.005520174093544483,0.0021614991099340843,0.06529277116060257,0.004923902696464211,0.8698200106620788,0.00744584840722382,119920,24788
SS7534_1_6_1062348.svs_num_91,0.31487914025783537,0.005043875833507627,0.010106293438002466,0.001942853833315894,0.0015869721959461459,0.037619405426084995,0.0013004708591324743,0.9357459604740143,0.006654155353317037,119920,25300
SS7534_1_6_1062348.svs_num_92,0.5718733489513397,0.013456126302480697,0.03132057953625918,0.005100235668942332,0.0028944925245014018,0.08221058920025826,0.0026975977933034303,0.8593550145626068,0.0029653488876647317,119920,25556
SS7534_1_6_1062348.svs_num_93,0.8794465124607086,0.02286676401272416,0.10212931111454963,0.012562728486955166,0.004297542717540637,0.09477405101060868,0.005059346195776015,0.753414922952652,0.004895260516786948,119920,25812
SS7534_1_6_1062348.svs_num_94,0.3524917960166931,0.008290081447921694,0.012594813155010343,0.0028967814869247377,0.0011240117775741965,0.0413620175793767,0.002403432758001145,0.9272951185703278,0.004033813794376328,119920,26068
SS7534_1_6_1062348.svs_num_95,0.7551547765731812,0.03796437699347734,0.03551426138728857,0.007775272196158767,0.0022064108641643545,0.10726104900240899,0.006473777256906033,0.7994855284690857,0.0033192544331541287,119920,26324
SS7534_1_6_1062348.svs_num_96,0.5638764500617981,0.013727926975116133,0.03430531546473503,0.004251536261290312,0.001095935350531363,0.07403779327869416,0.004364592541242019,0.8645351827144623,0.003681761468760669,119920,26580
SS7534_1_6_1062348.svs_num_97,1.1353392004966736,0.038605932332575324,0.1418985091149807,0.018850959558039903,0.0028934341797139497,0.15971597880125046,0.0074112669681198895,0.6258096396923065,0.004814273421652615,119920,26836
SS7534_1_6_1062348.svs_num_98,1.3650598883628846,0.06094745881855488,0.2378079801797867,0.027619387581944467,0.005379966134205461,0.17167337834835053,0.013043300714343786,0.4798007756471634,0.003727749933023006,119920,27092
